,sickroom,date
31099,D15101,2019-12-25
31101,D15101,2019-12-26
31103,D15101,2019-12-27
31107,D15101,2019-12-28
31108,D15101,2019-12-29
31109,D15101,2019-12-30
31111,D15101,2019-12-31
31112,D15101,2019-12-19
31114,D15101,2019-12-20
31117,D15101,2019-12-21
31119,D15101,2019-12-22
31121,D15101,2019-07-02
31123,D15101,2019-07-09
31129,D15101,2019-07-22
31131,D15101,2019-07-24
31135,D15101,2019-07-29
31136,D15101,2019-09-06
31144,D15101,2019-08-26
31146,D15101,2019-08-27
31149,D15101,2019-08-28
31151,D15101,2019-08-15
31153,D15101,2019-08-16
31156,D15101,2019-08-18
31164,D15101,2019-08-05
31168,D15101,2019-10-04
31169,D15101,2019-10-08
31170,D15101,2019-10-09
31174,D15101,2019-10-10
31178,D15101,2019-10-13
31180,D15101,2019-10-22
31182,D15101,2019-09-17
31194,D15101,2019-09-24
31196,D15101,2019-09-26
31199,D15101,2019-12-02
31233,D15101,2019-11-04
31236,D15101,2019-11-05
31245,D15101,2019-11-11
31262,D15101,2019-12-14
31263,D15101,2019-12-15
31264,D15101,2019-12-16
31265,D15101,2019-12-18
31283,D15101,2019-07-01
31288,D15101,2019-07-07
31289,D15101,2019-07-10
31290,D15101,2019-10-17
31334,D15101,2019-10-23
31336,D15101,2019-09-28
31340,D15101,2019-10-12
31393,D15101,2019-09-05
31396,D15101,2019-09-07
31409,D15101,2019-07-17
31415,D15101,2019-08-10
31455,D15101,2019-07-08
31489,D15101,2019-08-13
31507,D15101,2019-10-01
31510,D15101,2019-10-05
31602,D15101,2019-12-09
31609,D15101,2019-07-04
31641,D15101,2019-09-10
31643,D15101,2019-08-29
31653,D15101,2019-09-04
31672,D15101,2019-10-16
31742,D15101,2019-12-17
31836,D15101,2019-07-18
31852,D15101,2019-07-27
31981,D15101,2019-10-21
32494,D15101,2019-12-10
32584,D15101,2019-09-30
32991,D15101,2019-10-18
34558,D15181,2019-07-17
34560,D15181,2019-07-18
34561,D15181,2019-07-19
34569,D15181,2019-07-20
34593,D1502 ,2019-10-24
34710,D1505 ,2019-08-27
34797,D1509 ,2019-09-11
34806,D1509 ,2019-09-13
34867,D15102,2019-12-20
34868,D15102,2019-12-24
34871,D15102,2019-12-25
34873,D15102,2019-12-26
34875,D15102,2019-12-28
34877,D15102,2019-12-29
34878,D15102,2019-12-30
34879,D15102,2019-12-31
34881,D15102,2019-12-05
34882,D15102,2019-12-12
34883,D15102,2019-12-14
34885,D15102,2019-12-15
34887,D15102,2019-12-17
34888,D15102,2019-12-16
34889,D15102,2019-09-10
34890,D15102,2019-09-12
34892,D15102,2019-09-13
34893,D15102,2019-09-14
34897,D15102,2019-09-16
34898,D15102,2019-09-17
34899,D15102,2019-09-18
34901,D15102,2019-09-19
34904,D15102,2019-09-20
34905,D15102,2019-09-29
34906,D15102,2019-09-30
34907,D15102,2019-10-01
34908,D15102,2019-10-02
34909,D15102,2019-10-03
34913,D15102,2019-10-16
34914,D15102,2019-10-17
34915,D15102,2019-10-18
34918,D15102,2019-10-19
34920,D15102,2019-10-20
34921,D15102,2019-10-12
34922,D15102,2019-10-05
34923,D15102,2019-11-11
34925,D15102,2019-11-12
34926,D15102,2019-11-13
34927,D15102,2019-11-14
34929,D15102,2019-11-15
34932,D15102,2019-11-16
34934,D15102,2019-11-17
34936,D15102,2019-11-18
34938,D15102,2019-11-03
34939,D15102,2019-11-04
34942,D15102,2019-11-05
34943,D15102,2019-10-30
34945,D15102,2019-10-31
34946,D15102,2019-11-25
34947,D15102,2019-11-26
34948,D15102,2019-11-29
34949,D15102,2019-11-30
34950,D15102,2019-12-02
34951,D15102,2019-12-03
34956,D15102,2019-11-27
34959,D15102,2019-08-10
34960,D15102,2019-08-06
34962,D15102,2019-08-07
34963,D15102,2019-08-30
34965,D15102,2019-08-31
34966,D15102,2019-09-01
34968,D15102,2019-08-23
34969,D15102,2019-08-24
34970,D15102,2019-09-03
34971,D15102,2019-09-04
34974,D15102,2019-09-05
34975,D15102,2019-09-06
34976,D15102,2019-09-07
34978,D15102,2019-07-18
34979,D15102,2019-07-19
34980,D15102,2019-07-21
34983,D15102,2019-07-22
34984,D15102,2019-07-23
34985,D15102,2019-07-25
34988,D15102,2019-07-26
34989,D15102,2019-07-27
34990,D15102,2019-07-29
34991,D15102,2019-08-01
34993,D15102,2019-08-04
34994,D15102,2019-07-11
34995,D15102,2019-07-13
34996,D15102,2019-07-14
34997,D15102,2019-07-16
34998,D15102,2019-07-17
34999,D15102,2019-07-03
35001,D15102,2019-07-05
35002,D15102,2019-07-06
35004,D15102,2019-07-08
35006,D15102,2019-07-09
35007,D15102,2019-07-10
35008,D15102,2019-12-13
35012,D15102,2019-12-18
35013,D15102,2019-12-11
35024,D15102,2019-12-27
35035,D15102,2019-09-11
35042,D15102,2019-09-15
35045,D15102,2019-08-28
35050,D15102,2019-09-02
35058,D15102,2019-09-08
35060,D15102,2019-08-08
35061,D15102,2019-08-13
35064,D15102,2019-08-25
35065,D15102,2019-08-20
35068,D15102,2019-07-20
35079,D15102,2019-07-04
35085,D15102,2019-07-07
35093,D15102,2019-07-12
35097,D15102,2019-08-03
35100,D15102,2019-07-28
35105,D15102,2019-10-10
35106,D15102,2019-10-11
35119,D15102,2019-12-01
35126,D15102,2019-12-04
35127,D15102,2019-12-06
35129,D15102,2019-12-07
35142,D15102,2019-10-27
35143,D15102,2019-10-29
35147,D15102,2019-07-01
35149,D15102,2019-07-02
35150,D15102,2019-12-09
35183,D15102,2019-09-09
35192,D15102,2019-08-29
35243,D15102,2019-10-21
35244,D15102,2019-10-22
35245,D15102,2019-10-08
35246,D15102,2019-10-09
35248,D15102,2019-10-04
35294,D15102,2019-08-12
35295,D15102,2019-08-15
35296,D15102,2019-08-19
35301,D15102,2019-08-26
35347,D15102,2019-11-06
35366,D15102,2019-11-20
35442,D15102,2019-08-14
35446,D15102,2019-08-27
35501,D15102,2019-11-19
35604,D15102,2019-10-28
35625,D15102,2019-11-21
35646,D15102,2019-11-28
35692,D15102,2019-08-02
35736,D15102,2019-10-15
35790,D15102,2019-12-19
35828,D15102,2019-07-15
35866,D15102,2019-10-23
35982,D15102,2019-12-10
36030,D15102,2019-10-14
36050,D15102,2019-12-23
36096,D15102,2019-08-22
36182,D15102,2019-10-24
36494,D15102,2019-08-09
36658,D15102,2019-08-05
36744,D15102,2019-07-31
38261,D1508 ,2019-12-24
38280,D15111,2019-07-06
38281,D15111,2019-07-08
38283,D15111,2019-07-10
38284,D15111,2019-07-05
38285,D15111,2019-07-14
38286,D15111,2019-07-16
38289,D15111,2019-07-17
38290,D15111,2019-07-19
38291,D15111,2019-07-11
38292,D15111,2019-07-24
38293,D15111,2019-07-25
38294,D15111,2019-07-27
38295,D15111,2019-07-28
38296,D15111,2019-07-29
38297,D15111,2019-07-22
38298,D15111,2019-08-14
38300,D15111,2019-08-15
38301,D15111,2019-08-16
38302,D15111,2019-08-17
38303,D15111,2019-08-18
38305,D15111,2019-08-20
38306,D15111,2019-08-09
38309,D15111,2019-08-10
38310,D15111,2019-09-02
38313,D15111,2019-08-28
38314,D15111,2019-09-05
38315,D15111,2019-09-07
38316,D15111,2019-09-20
38317,D15111,2019-09-21
38318,D15111,2019-09-17
38319,D15111,2019-09-30
38320,D15111,2019-10-03
38321,D15111,2019-10-04
38322,D15111,2019-10-06
38323,D15111,2019-10-07
38325,D15111,2019-09-24
38326,D15111,2019-09-25
38327,D15111,2019-09-27
38328,D15111,2019-09-28
38329,D15111,2019-10-13
38330,D15111,2019-10-15
38331,D15111,2019-10-16
38335,D15111,2019-10-17
38337,D15111,2019-10-18
38338,D15111,2019-10-20
38340,D15111,2019-10-21
38341,D15111,2019-10-09
38342,D15111,2019-10-10
38343,D15111,2019-10-11
38346,D15111,2019-10-12
38348,D15111,2019-12-06
38351,D15111,2019-12-07
38352,D15111,2019-12-08
38354,D15111,2019-12-10
38355,D15111,2019-11-26
38356,D15111,2019-11-27
38358,D15111,2019-11-01
38359,D15111,2019-11-03
38362,D15111,2019-10-31
38363,D15111,2019-11-17
38365,D15111,2019-12-30
38366,D15111,2019-12-31
38367,D15111,2019-12-11
38368,D15111,2019-12-14
38369,D15111,2019-12-17
38370,D15111,2019-12-19
38372,D15111,2019-12-20
38375,D15111,2019-07-07
38377,D15111,2019-07-09
38383,D15111,2019-07-15
38389,D15111,2019-07-12
38392,D15111,2019-07-26
38395,D15111,2019-09-10
38396,D15111,2019-09-06
38398,D15111,2019-09-08
38399,D15111,2019-08-29
38400,D15111,2019-09-01
38407,D15111,2019-09-03
38416,D15111,2019-08-11
38417,D15111,2019-08-12
38418,D15111,2019-08-13
38424,D15111,2019-08-19
38425,D15111,2019-09-19
38430,D15111,2019-09-16
38432,D15111,2019-09-15
38433,D15111,2019-10-02
38437,D15111,2019-10-05
38441,D15111,2019-10-08
38454,D15111,2019-10-19
38463,D15111,2019-10-14
38467,D15111,2019-12-09
38468,D15111,2019-12-04
38469,D15111,2019-11-28
38470,D15111,2019-11-19
38471,D15111,2019-11-13
38472,D15111,2019-11-14
38473,D15111,2019-11-15
38475,D15111,2019-11-02
38477,D15111,2019-10-30
38479,D15111,2019-12-23
38480,D15111,2019-12-24
38481,D15111,2019-12-26
38490,D15111,2019-12-13
38491,D15111,2019-12-16
38523,D15111,2019-07-18
38527,D15111,2019-09-04
38531,D15111,2019-09-09
38547,D15111,2019-09-18
38579,D15111,2019-11-25
38584,D15111,2019-11-16
38587,D15111,2019-11-18
38592,D15111,2019-11-05
38593,D15111,2019-10-24
38603,D15111,2019-12-12
38607,D15111,2019-12-15
38609,D15111,2019-12-18
38614,D15111,2019-07-02
38615,D15111,2019-11-20
38622,D15111,2019-10-25
38623,D15111,2019-10-29
38638,D15111,2019-09-26
38702,D15111,2019-07-31
38703,D15111,2019-07-30
38738,D15111,2019-12-25
38740,D15111,2019-12-29
38793,D15111,2019-11-04
38803,D15111,2019-09-11
38927,D15111,2019-07-23
38942,D15111,2019-08-07
38994,D15111,2019-10-01
39003,D15111,2019-09-23
39015,D15111,2019-08-06
39037,D15111,2019-08-31
39064,D15111,2019-12-21
39155,D15111,2019-08-08
39175,D15111,2019-07-20
39750,D15111,2019-07-01
39828,D15111,2019-12-03
39953,D15111,2019-12-05
40104,D15111,2019-08-27
40409,D15111,2019-09-29
41042,D15112,2019-08-07
41043,D15112,2019-08-10
41045,D15112,2019-08-08
41047,D15112,2019-08-09
41060,D15193,2019-09-17
41064,D15193,2019-09-18
41084,D15222,2019-09-05
41085,D15222,2019-09-06
41093,D15222,2019-09-04
41124,D15222,2019-09-02
41331,D1507 ,2019-07-05
41398,D15112,2019-10-08
41400,D15112,2019-10-14
41401,D15112,2019-10-11
41402,D15112,2019-10-17
41403,D15112,2019-10-18
41411,D15112,2019-11-19
41413,D15112,2019-11-13
41415,D15112,2019-11-14
41417,D15112,2019-11-15
41419,D15112,2019-11-16
41421,D15112,2019-10-24
41423,D15112,2019-10-29
41424,D15112,2019-10-30
41425,D15112,2019-11-04
41427,D15112,2019-11-05
41428,D15112,2019-12-06
41430,D15112,2019-12-07
41432,D15112,2019-12-08
41436,D15112,2019-12-10
41437,D15112,2019-12-02
41439,D15112,2019-12-03
41441,D15112,2019-11-21
41443,D15112,2019-11-23
41445,D15112,2019-11-24
41446,D15112,2019-11-25
41447,D15112,2019-11-26
41448,D15112,2019-11-28
41449,D15112,2019-07-30
41450,D15112,2019-08-03
41453,D15112,2019-08-05
41455,D15112,2019-07-22
41456,D15112,2019-07-23
41459,D15112,2019-07-24
41461,D15112,2019-07-26
41462,D15112,2019-07-25
41463,D15112,2019-07-27
41464,D15112,2019-07-28
41465,D15112,2019-07-18
41466,D15112,2019-07-11
41467,D15112,2019-07-12
41468,D15112,2019-07-13
41470,D15112,2019-07-14
41471,D15112,2019-07-16
41473,D15112,2019-07-17
41476,D15112,2019-07-08
41478,D15112,2019-07-09
41479,D15112,2019-07-10
41480,D15112,2019-07-03
41481,D15112,2019-07-04
41483,D15112,2019-08-25
41484,D15112,2019-09-01
41485,D15112,2019-09-05
41486,D15112,2019-09-06
41487,D15112,2019-09-07
41489,D15112,2019-09-08
41492,D15112,2019-09-09
41495,D15112,2019-08-13
41496,D15112,2019-08-14
41497,D15112,2019-08-15
41501,D15112,2019-08-16
41502,D15112,2019-08-17
41503,D15112,2019-08-18
41504,D15112,2019-08-19
41506,D15112,2019-08-20
41507,D15112,2019-12-23
41508,D15112,2019-12-22
41510,D15112,2019-12-19
41511,D15112,2019-12-26
41512,D15112,2019-12-27
41513,D15112,2019-12-29
41514,D15112,2019-12-30
41518,D15112,2019-07-01
41520,D15112,2019-07-02
41527,D15112,2019-09-10
41530,D15112,2019-09-02
41532,D15112,2019-09-03
41540,D15112,2019-08-26
41541,D15112,2019-08-21
41543,D15112,2019-08-12
41552,D15112,2019-08-02
41555,D15112,2019-08-04
41560,D15112,2019-08-06
41568,D15112,2019-07-15
41586,D15112,2019-11-17
41588,D15112,2019-12-05
41591,D15112,2019-12-11
41593,D15112,2019-12-12
41598,D15112,2019-10-15
41604,D15112,2019-11-03
41605,D15112,2019-10-23
41606,D15112,2019-10-25
41607,D15112,2019-10-07
41609,D15112,2019-10-09
41610,D15112,2019-10-10
41611,D15112,2019-10-01
41612,D15112,2019-09-23
41614,D15112,2019-09-24
41615,D15112,2019-09-28
41616,D15112,2019-12-20
41618,D15112,2019-12-24
41619,D15112,2019-12-25
41620,D15112,2019-12-28
41622,D15112,2019-12-31
41623,D15112,2019-07-07
41628,D15112,2019-07-05
41632,D15112,2019-10-05
41637,D15112,2019-10-12
41638,D15112,2019-10-16
41643,D15112,2019-11-22
41649,D15112,2019-11-12
41701,D15112,2019-09-04
41706,D15112,2019-09-11
41720,D15112,2019-08-11
41758,D15112,2019-12-09
41812,D15112,2019-07-31
41822,D15112,2019-10-13
41829,D15112,2019-09-27
41834,D15112,2019-10-02
41835,D15112,2019-09-29
41863,D15112,2019-11-18
41870,D15112,2019-11-27
41872,D15112,2019-10-03
41874,D15112,2019-09-30
41880,D15112,2019-11-01
41885,D15112,2019-10-31
41889,D15112,2019-10-26
41957,D15112,2019-08-22
41999,D15112,2019-10-04
42002,D15112,2019-10-06
42018,D15112,2019-09-25
42021,D15112,2019-11-02
42055,D15112,2019-08-24
42199,D15112,2019-09-26
42231,D15112,2019-08-31
42235,D15112,2019-08-27
42277,D15112,2019-07-29
42324,D15112,2019-12-21
42338,D15112,2019-10-28
42347,D15112,2019-11-20
43152,D15112,2019-10-22
43292,D15112,2019-09-22
43456,D15112,2019-11-29
44237,D1502 ,2019-09-30
44246,D1502 ,2019-08-02
44419,D1505 ,2019-09-03
44737,D15121,2019-08-24
44738,D15121,2019-08-23
44739,D15121,2019-09-03
44740,D15121,2019-09-05
44741,D15121,2019-09-07
44745,D15121,2019-09-08
44749,D15121,2019-09-09
44750,D15121,2019-09-10
44753,D15121,2019-09-11
44754,D15121,2019-08-06
44755,D15121,2019-08-07
44757,D15121,2019-08-21
44759,D15121,2019-07-24
44760,D15121,2019-07-25
44761,D15121,2019-07-26
44762,D15121,2019-07-27
44763,D15121,2019-07-31
44764,D15121,2019-08-01
44765,D15121,2019-07-16
44766,D15121,2019-07-19
44767,D15121,2019-07-21
44769,D15121,2019-07-12
44770,D15121,2019-07-05
44771,D15121,2019-07-07
44772,D15121,2019-07-09
44773,D15121,2019-10-14
44774,D15121,2019-10-15
44775,D15121,2019-10-17
44776,D15121,2019-09-27
44779,D15121,2019-09-28
44781,D15121,2019-09-29
44782,D15121,2019-10-04
44784,D15121,2019-10-05
44786,D15121,2019-10-06
44787,D15121,2019-10-07
44791,D15121,2019-09-19
44792,D15121,2019-09-20
44793,D15121,2019-09-22
44794,D15121,2019-10-30
44795,D15121,2019-10-31
44796,D15121,2019-11-01
44798,D15121,2019-11-02
44801,D15121,2019-11-03
44802,D15121,2019-11-04
44805,D15121,2019-10-25
44807,D15121,2019-11-18
44808,D15121,2019-11-19
44810,D15121,2019-11-20
44811,D15121,2019-11-21
44813,D15121,2019-11-22
44815,D15121,2019-11-23
44816,D15121,2019-11-24
44818,D15121,2019-11-25
44821,D15121,2019-11-26
44822,D15121,2019-11-27
44823,D15121,2019-11-29
44824,D15121,2019-11-30
44826,D15121,2019-12-01
44827,D15121,2019-12-02
44828,D15121,2019-12-05
44829,D15121,2019-12-06
44831,D15121,2019-11-14
44832,D15121,2019-11-15
44834,D15121,2019-11-16
44835,D15121,2019-12-18
44837,D15121,2019-12-24
44838,D15121,2019-12-25
44839,D15121,2019-12-26
44841,D15121,2019-12-27
44844,D15121,2019-12-28
44845,D15121,2019-12-29
44846,D15121,2019-12-30
44848,D15121,2019-12-31
44849,D15121,2019-07-02
44850,D15121,2019-07-04
44852,D15121,2019-09-12
44853,D15121,2019-09-06
44868,D15121,2019-08-08
44869,D15121,2019-08-09
44872,D15121,2019-08-10
44877,D15121,2019-07-23
44881,D15121,2019-07-11
44882,D15121,2019-07-18
44886,D15121,2019-07-06
44889,D15121,2019-07-08
44892,D15121,2019-07-10
44893,D15121,2019-10-13
44898,D15121,2019-10-16
44901,D15121,2019-10-03
44907,D15121,2019-10-01
44910,D15121,2019-09-21
44912,D15121,2019-09-16
44930,D15121,2019-11-28
44937,D15121,2019-12-04
44950,D15121,2019-11-05
44951,D15121,2019-11-06
44953,D15121,2019-11-07
44958,D15121,2019-12-19
44959,D15121,2019-12-20
44967,D15121,2019-07-03
44995,D15121,2019-07-20
45000,D15121,2019-07-01
45016,D15121,2019-10-08
45018,D15121,2019-10-09
45021,D15121,2019-10-10
45061,D15121,2019-12-03
45081,D15121,2019-12-17
45112,D15121,2019-07-13
45119,D15121,2019-07-30
45126,D15121,2019-10-11
45133,D15121,2019-10-20
45134,D15121,2019-10-21
45180,D15121,2019-12-21
45182,D15121,2019-12-10
45194,D15121,2019-09-13
45280,D15121,2019-12-15
45281,D15121,2019-12-11
45289,D15121,2019-12-09
45290,D15121,2019-11-17
45330,D15121,2019-10-18
45332,D15121,2019-09-26
45371,D15121,2019-07-17
45388,D15121,2019-12-16
45408,D15121,2019-09-17
45496,D15121,2019-12-22
45689,D15121,2019-10-02
45990,D15121,2019-07-22
46173,D15121,2019-12-23
46527,D15121,2019-08-22
46573,D15121,2019-10-24
47483,D15163,2019-10-03
47484,D15163,2019-10-04
47494,D15203,2019-11-16
47495,D15203,2019-11-17
47496,D15203,2019-11-18
47498,D15203,2019-11-19
47500,D15203,2019-11-20
47660,D1507 ,2019-08-19
47661,D1507 ,2019-08-18
47691,D1507 ,2019-08-20
47990,D15112,2019-09-12
48069,D15122,2019-08-09
48070,D15122,2019-08-10
48071,D15122,2019-08-17
48072,D15122,2019-08-18
48073,D15122,2019-08-20
48074,D15122,2019-08-21
48076,D15122,2019-08-22
48080,D15122,2019-08-23
48083,D15122,2019-08-24
48086,D15122,2019-08-25
48088,D15122,2019-08-14
48089,D15122,2019-09-05
48093,D15122,2019-09-06
48094,D15122,2019-09-07
48097,D15122,2019-09-10
48098,D15122,2019-09-11
48099,D15122,2019-09-02
48101,D15122,2019-09-03
48102,D15122,2019-07-25
48103,D15122,2019-07-26
48104,D15122,2019-07-28
48105,D15122,2019-07-29
48106,D15122,2019-07-30
48108,D15122,2019-07-19
48109,D15122,2019-07-20
48112,D15122,2019-07-21
48114,D15122,2019-07-22
48115,D15122,2019-08-02
48117,D15122,2019-08-03
48120,D15122,2019-08-04
48123,D15122,2019-08-05
48125,D15122,2019-07-07
48128,D15122,2019-07-08
48130,D15122,2019-07-09
48134,D15122,2019-07-10
48135,D15122,2019-07-02
48137,D15122,2019-07-03
48138,D15122,2019-07-04
48141,D15122,2019-07-13
48142,D15122,2019-07-14
48143,D15122,2019-07-15
48145,D15122,2019-09-12
48146,D15122,2019-09-16
48147,D15122,2019-09-17
48148,D15122,2019-09-19
48149,D15122,2019-10-02
48152,D15122,2019-10-15
48153,D15122,2019-10-06
48154,D15122,2019-10-07
48158,D15122,2019-10-30
48159,D15122,2019-10-29
48160,D15122,2019-10-31
48161,D15122,2019-11-01
48162,D15122,2019-11-02
48164,D15122,2019-11-04
48169,D15122,2019-11-05
48170,D15122,2019-10-24
48174,D15122,2019-12-02
48175,D15122,2019-12-03
48177,D15122,2019-12-04
48180,D15122,2019-12-05
48184,D15122,2019-12-06
48186,D15122,2019-12-08
48187,D15122,2019-11-29
48189,D15122,2019-11-23
48190,D15122,2019-12-10
48192,D15122,2019-12-12
48193,D15122,2019-12-13
48194,D15122,2019-12-14
48195,D15122,2019-12-16
48196,D15122,2019-12-26
48197,D15122,2019-12-27
48199,D15122,2019-12-28
48202,D15122,2019-12-29
48205,D15122,2019-12-31
48206,D15122,2019-12-24
48209,D15122,2019-12-22
48211,D15122,2019-08-19
48225,D15122,2019-09-09
48227,D15122,2019-09-04
48232,D15122,2019-09-08
48239,D15122,2019-07-11
48240,D15122,2019-07-18
48249,D15122,2019-07-16
48251,D15122,2019-07-17
48253,D15122,2019-07-27
48255,D15122,2019-07-23
48256,D15122,2019-07-24
48257,D15122,2019-08-06
48261,D15122,2019-08-07
48270,D15122,2019-11-03
48284,D15122,2019-12-07
48285,D15122,2019-11-30
48286,D15122,2019-12-01
48288,D15122,2019-11-27
48290,D15122,2019-11-25
48292,D15122,2019-10-03
48293,D15122,2019-10-04
48294,D15122,2019-10-05
48297,D15122,2019-10-14
48298,D15122,2019-10-16
48303,D15122,2019-12-15
48307,D15122,2019-12-18
48316,D15122,2019-12-30
48331,D15122,2019-08-26
48360,D15122,2019-07-06
48388,D15122,2019-11-28
48420,D15122,2019-12-17
48421,D15122,2019-12-20
48423,D15122,2019-12-19
48436,D15122,2019-08-16
48448,D15122,2019-08-08
48490,D15122,2019-09-20
48494,D15122,2019-09-25
48495,D15122,2019-09-30
48499,D15122,2019-10-12
48541,D15122,2019-08-15
48572,D15122,2019-09-01
48577,D15122,2019-08-01
48600,D15122,2019-09-26
48601,D15122,2019-10-01
48618,D15122,2019-11-26
48663,D15122,2019-07-05
48882,D15122,2019-12-25
48952,D15122,2019-07-31
49022,D15122,2019-07-01
49134,D15122,2019-11-22
49136,D15122,2019-12-21
49149,D15122,2019-09-21
49250,D15122,2019-12-23
49584,D15122,2019-11-24
49589,D15122,2019-12-09
51022,D15131,2019-09-21
51023,D15131,2019-09-22
51024,D15131,2019-09-23
51026,D15131,2019-09-24
51028,D15131,2019-09-26
51029,D15131,2019-12-03
51031,D15131,2019-12-04
51033,D15131,2019-12-05
51035,D15131,2019-08-14
51036,D15131,2019-08-15
51037,D15131,2019-08-18
51039,D15131,2019-09-07
51040,D15131,2019-09-08
51043,D15131,2019-09-09
51059,D15131,2019-09-27
51060,D15131,2019-11-28
51064,D15131,2019-09-06
51068,D15131,2019-09-10
51070,D15131,2019-09-11
51071,D15131,2019-09-12
51073,D15131,2019-08-19
51091,D15131,2019-09-25
51097,D15131,2019-09-05
51106,D15131,2019-08-17
51125,D15131,2019-11-29
51126,D15131,2019-11-27
51142,D15131,2019-08-16
51154,D15131,2019-09-20
51158,D15131,2019-12-02
51180,D15131,2019-12-11
51676,D15131,2019-08-13
51790,D15132,2019-11-28
51791,D15132,2019-11-29
51792,D15132,2019-12-03
51794,D15132,2019-09-25
51798,D15132,2019-09-07
51799,D15132,2019-08-15
51800,D15132,2019-08-16
51803,D15132,2019-08-17
51806,D15132,2019-08-19
51807,D15132,2019-08-21
51808,D15132,2019-09-06
51809,D15132,2019-08-14
51816,D15132,2019-09-24
51820,D15132,2019-09-26
51822,D15132,2019-11-30
51825,D15132,2019-12-01
51826,D15132,2019-12-02
51827,D15132,2019-09-23
51834,D15132,2019-08-18
51838,D15132,2019-08-20
52261,D15133,2019-10-09
52265,D15133,2019-09-24
52266,D15133,2019-11-27
52269,D15133,2019-11-28
52270,D15133,2019-11-29
52272,D15133,2019-11-30
52273,D15133,2019-12-01
52274,D15133,2019-12-02
52278,D15133,2019-08-13
52280,D15133,2019-08-14
52281,D15133,2019-08-19
52283,D15133,2019-07-01
52284,D15133,2019-12-24
52286,D15133,2019-12-25
52287,D15133,2019-12-26
52290,D15133,2019-12-27
52291,D15133,2019-12-28
52292,D15133,2019-12-30
52303,D15133,2019-12-03
52304,D15133,2019-12-10
52307,D15133,2019-08-16
52310,D15133,2019-12-29
52311,D15133,2019-07-02
52313,D15133,2019-07-03
52314,D15133,2019-07-04
52318,D15133,2019-11-26
52325,D15133,2019-12-09
52330,D15133,2019-08-15
52335,D15133,2019-12-20
52349,D15133,2019-08-17
52359,D15133,2019-09-25
52370,D15133,2019-12-11
52379,D15133,2019-12-19
52380,D15133,2019-12-21
52385,D15133,2019-09-26
52417,D15133,2019-08-20
52454,D15133,2019-09-06
52528,D15133,2019-08-18
52531,D15133,2019-09-05
53011,D15153,2019-12-25
53015,D15153,2019-12-24
53022,D15201,2019-10-10
53024,D15201,2019-10-11
53025,D15201,2019-10-12
53026,D15201,2019-10-16
53027,D15201,2019-10-17
53029,D15201,2019-10-24
53030,D15201,2019-10-27
53031,D15201,2019-11-01
53034,D15201,2019-10-13
53036,D15201,2019-10-22
53037,D15201,2019-11-06
53040,D15201,2019-10-21
53042,D15201,2019-10-23
53044,D15201,2019-10-28
53045,D15201,2019-10-19
53048,D15201,2019-10-18
53049,D15201,2019-10-26
53050,D15201,2019-11-03
53051,D15201,2019-10-25
53055,D15201,2019-10-14
53057,D15201,2019-10-20
53058,D15201,2019-10-15
53065,D15201,2019-11-05
53067,D15201,2019-11-02
53084,D15201,2019-11-12
53104,D15201,2019-11-07
53111,D15201,2019-11-04
53113,D15201,2019-10-29
53132,D15201,2019-11-08
53144,D15201,2019-11-10
53156,D15201,2019-11-09
53170,D15201,2019-11-11
53184,D15201,2019-10-30
53191,D15201,2019-10-31
53197,D15151,2019-12-24
53198,D15151,2019-12-25
53201,D15151,2019-12-26
53204,D15151,2019-12-27
53206,D15151,2019-12-28
53207,D15151,2019-12-19
53210,D15151,2019-12-22
53211,D15151,2019-12-23
53217,D15151,2019-12-29
53218,D15151,2019-12-30
53220,D15151,2019-12-20
53222,D15151,2019-12-21
53229,D15151,2019-12-18
53452,D15152,2019-12-23
53492,D15153,2019-12-26
53496,D15153,2019-12-27
53498,D15153,2019-12-29
53499,D15153,2019-12-19
53500,D15153,2019-12-20
53501,D15153,2019-12-22
53503,D15153,2019-12-23
53508,D15153,2019-12-28
53534,D15153,2019-12-30
53593,D15153,2019-12-18
53805,D15163,2019-10-05
53806,D15163,2019-10-06
53807,D15163,2019-10-07
53809,D15163,2019-10-08
53811,D15163,2019-10-09
53812,D15163,2019-08-14
53813,D15163,2019-08-15
53814,D15163,2019-08-17
53815,D15163,2019-08-18
53816,D15163,2019-08-19
53831,D15163,2019-08-20
53856,D15163,2019-08-16
54362,D15171,2019-11-26
54363,D15171,2019-11-27
54364,D15171,2019-11-28
54367,D15171,2019-11-29
54369,D15171,2019-11-30
54370,D15171,2019-12-01
54371,D15171,2019-12-04
54372,D15171,2019-12-06
54374,D15171,2019-12-07
54375,D15171,2019-12-08
54376,D15171,2019-12-09
54378,D15171,2019-11-14
54380,D15171,2019-11-17
54381,D15171,2019-11-18
54384,D15171,2019-11-19
54386,D15171,2019-11-20
54387,D15171,2019-11-22
54388,D15171,2019-11-24
54389,D15171,2019-11-11
54391,D15171,2019-11-08
54392,D15171,2019-11-01
54393,D15171,2019-10-31
54394,D15171,2019-11-05
54396,D15171,2019-10-03
54397,D15171,2019-10-16
54398,D15171,2019-10-08
54399,D15171,2019-10-10
54401,D15171,2019-10-12
54403,D15171,2019-10-13
54405,D15171,2019-10-14
54406,D15171,2019-10-24
54407,D15171,2019-10-25
54408,D15171,2019-10-26
54410,D15171,2019-10-27
54412,D15171,2019-10-28
